Date,Open,High,Low,Close,Adj Close,Volume
5/16/17,44.064999,44.080002,43.700001,43.860001,42.975433,2347600
5/17/17,43.134998,43.325001,42.27,42.32,41.466492,7512000
5/18/17,42.259998,42.985001,42.16,42.619999,41.760445,5245800
5/19/17,42.84,43.459999,42.82,43.185001,42.31406,4369800
5/22/17,43.375,43.685001,43.360001,43.610001,42.73048,2296400
5/23/17,43.764999,43.875,43.619999,43.799999,42.916641,2586000
5/24/17,43.904999,44.049999,43.764999,43.994999,43.107727,2579400
5/25/17,44.215,44.540001,44.150002,44.389999,43.494747,3035400
5/26/17,44.355,44.474998,44.314999,44.41,43.514347,1171000
5/30/17,44.255001,44.43,44.200001,44.325001,43.431065,1493800
5/31/17,44.455002,44.465,44,44.305,43.411461,3615200
6/1/17,44.485001,44.990002,44.375,44.970001,44.063053,3206800
6/2/17,45.025002,45.360001,44.895,45.264999,44.3521,2594400
6/5/17,45.235001,45.34,45.145,45.23,44.317814,2065000
6/6/17,44.98,45.209999,44.900002,44.965,44.058151,2267000
6/7/17,45.084999,45.185001,44.790001,45.09,44.180637,3222600
6/8/17,45.130001,45.34,44.919998,45.145,44.234531,3056600
6/9/17,45.25,45.584999,44.455002,45,44.092445,5025400
6/12/17,44.880001,45,44.605,44.970001,44.063053,3256800
6/13/17,45.200001,45.439999,45.055,45.395,44.479485,2350800
6/14/17,45.525002,45.540001,44.945,45.314999,44.401089,4473600
6/15/17,44.720001,45.165001,44.595001,45.119999,44.210026,2804200
6/16/17,45.195,45.195,44.755001,45.125,44.214931,2665400
6/19/17,45.48,45.900002,45.439999,45.855,44.930206,3134200
6/20/17,45.709999,45.724998,45.25,45.264999,44.3521,3987000
6/21/17,45.345001,45.424999,44.990002,45.18,44.308952,3172800
6/22/17,45.195,45.395,45.075001,45.134998,44.264812,1696400
6/23/17,45.185001,45.389999,45.009998,45.259998,44.387402,2123200
6/26/17,45.52,45.709999,45.215,45.279999,44.407017,3661800
6/27/17,45.205002,45.334999,44.57,44.584999,43.725422,5429200
6/28/17,44.974998,45.445,44.895,45.330002,44.456059,2736600
6/29/17,45.419998,45.445,44.049999,44.584999,43.725422,6874000
6/30/17,44.875,45.060001,44.650002,44.724998,43.862724,3709400
7/3/17,45.110001,45.299999,44.884998,44.884998,44.01963,3323600
7/5/17,45.014999,45.150002,44.68,45.049999,44.181461,2796400
7/6/17,44.740002,44.790001,44.169998,44.259998,43.406689,5246400
7/7/17,44.470001,44.875,44.415001,44.814999,43.950981,3461600
7/10/17,44.755001,45.060001,44.695,44.91,44.044159,1621200
7/11/17,44.82,44.965,44.334999,44.814999,43.950981,4526600
7/12/17,45.259998,45.575001,45.259998,45.5,44.622776,2420000
7/13/17,45.514999,45.700001,45.415001,45.634998,44.755173,2297000
7/14/17,45.654999,46.23,45.610001,46.044998,45.157276,2168200
7/17/17,46.049999,46.205002,45.990002,46.060001,45.171993,1772200
7/18/17,45.900002,46.125,45.73,46.110001,45.221027,2127400
7/19/17,46.25,46.599998,46.240002,46.59,45.691765,1903200
7/20/17,46.720001,46.755001,46.41,46.615002,45.716278,3272600
7/21/17,46.384998,46.564999,46.294998,46.560001,45.662346,2553600
7/24/17,46.52,46.580002,46.32,46.514999,45.618202,1921200
7/25/17,46.865002,46.889999,46.654999,46.715,45.81435,2848000
7/26/17,46.855,46.880001,46.634998,46.759998,45.85849,1480000
7/27/17,46.945,46.955002,46.095001,46.665001,45.765327,3992400
7/28/17,46.439999,46.59,46.25,46.535,45.637825,2408600
7/31/17,46.709999,46.75,46.395,46.490002,45.593697,2209600
8/1/17,46.735001,46.755001,46.5,46.665001,45.765327,1993200
8/2/17,46.744999,46.790001,46.325001,46.709999,45.809452,3025200
8/3/17,46.669998,46.674999,46.43,46.564999,45.66724,1725200
8/4/17,46.755001,46.849998,46.549999,46.709999,45.809452,1829400
8/7/17,46.73,46.880001,46.689999,46.865002,45.961472,1505200
8/8/17,46.73,47.27,46.48,46.665001,45.765327,2523600
8/9/17,46.325001,46.654999,46.185001,46.610001,45.711372,2509400
8/10/17,46.275002,46.314999,45.294998,45.334999,44.46096,5220800
8/11/17,45.400002,45.689999,45.305,45.424999,44.549229,3575600
8/14/17,45.990002,46.43,45.98,46.34,45.446587,3252600
8/15/17,46.5,46.5,46.189999,46.330002,45.436775,2397800
8/16/17,46.535,46.715,46.305,46.474998,45.578976,3170000
8/17/17,46.220001,46.349998,45.035,45.035,44.166744,5430600
8/18/17,44.950001,45.404999,44.689999,44.880001,44.014729,4252200
8/21/17,44.834999,45.055,44.555,44.955002,44.088284,2530200
8/22/17,45.189999,45.955002,45.185001,45.849998,44.966026,2894200
8/23/17,45.470001,45.724998,45.400002,45.555,44.676723,1981200
8/24/17,45.715,45.775002,45.244999,45.349998,44.475677,2267200
8/25/17,45.68,45.93,45.485001,45.544998,44.666904,2545200
8/28/17,45.755001,45.775002,45.365002,45.564999,44.686523,1916800
8/29/17,44.985001,45.75,44.93,45.630001,44.750282,2516000
8/30/17,45.639999,46.185001,45.555,46.07,45.181793,2361200
8/31/17,46.330002,46.724998,46.294998,46.634998,45.735901,2779200
9/1/17,46.785,46.935001,46.689999,46.779999,45.878105,2676000
9/5/17,46.509998,46.619999,45.650002,46.09,45.201408,6068000
9/6/17,46.375,46.525002,46.134998,46.389999,45.495625,2149400
9/7/17,46.509998,46.509998,46.185001,46.380001,45.485817,2385200
9/8/17,46.23,46.445,46.150002,46.25,45.358326,2213200
9/11/17,46.785,47.27,46.785,47.205002,46.294903,2054000
9/12/17,47.395,47.555,47.305,47.544998,46.628345,5162400
9/13/17,47.41,47.605,47.375,47.599998,46.682297,1672400
9/14/17,47.445,47.639999,47.375,47.564999,46.647972,1360000
9/15/17,47.490002,47.709999,47.439999,47.705002,46.785267,1833000
9/18/17,47.84,48.029999,47.715,47.889999,46.966698,1940600
9/19/17,47.974998,48.009998,47.834999,47.959999,47.035351,903000
9/20/17,48,48.049999,47.57,48,47.074581,2647800
9/21/17,47.924999,47.955002,47.665001,47.735001,46.814686,1262800
9/22/17,47.599998,47.825001,47.595001,47.755001,46.834305,1220200
9/25/17,47.634998,47.794998,47.224998,47.555,46.638157,2077000
9/26/17,47.73,47.834999,47.505001,47.605,46.687199,2060800
9/27/17,47.875,48.095001,47.485001,47.93,47.050404,2849800
9/28/17,47.799999,48.064999,47.77,48.040001,47.158394,1357200
9/29/17,48.02,48.400002,47.950001,48.369999,47.482338,2029200
10/2/17,48.465,48.775002,48.435001,48.759998,47.865177,2682200
10/3/17,48.84,49,48.75,48.994999,48.09586,1310400
10/4/17,48.924999,49.215,48.869999,49.115002,48.213661,1864800
10/5/17,49.240002,49.685001,49.200001,49.665001,48.753563,1880400
10/6/17,49.48,49.584999,49.360001,49.57,48.660309,2143800
10/9/17,49.654999,49.685001,49.279999,49.404999,48.498341,1192600
10/10/17,49.645,49.814999,49.415001,49.650002,48.738846,2046200
10/11/17,49.605,49.805,49.535,49.790001,48.876274,1345200
10/12/17,49.66,49.810001,49.544998,49.630001,48.719215,1715400
10/13/17,49.845001,49.895,49.695,49.759998,48.846821,1070600
10/16/17,49.865002,49.98,49.709999,49.900002,48.984253,1264600
10/17/17,49.860001,49.974998,49.775002,49.970001,49.052971,1046800
10/18/17,50.130001,50.150002,49.970001,50.035,49.116776,952000
10/19/17,49.674999,50.080002,49.509998,50.060001,49.141315,1751200
10/20/17,50.439999,50.595001,50.32,50.580002,49.651783,1716000
10/23/17,50.720001,50.73,50.154999,50.189999,49.268929,1690000
10/24/17,50.380001,50.459999,50.205002,50.345001,49.421089,1458000
10/25/17,50.209999,50.255001,49.349998,49.855,48.940075,3098000
10/26/17,50.119999,50.244999,49.959999,49.970001,49.052971,1613600
10/27/17,50.310001,50.855,50.189999,50.77,49.838287,2661600
10/30/17,50.310001,50.740002,50.279999,50.41,49.484898,2176800
10/31/17,50.580002,50.68,50.43,50.560001,49.632141,1624000
11/1/17,50.915001,51.060001,50.529999,50.695,49.764664,1995600
11/2/17,50.654999,50.790001,50.195,50.724998,49.794109,2215600
11/3/17,50.790001,51.080002,50.619999,51.044998,50.108234,1433000
11/6/17,50.98,51.264999,50.970001,51.18,50.240772,1335200
11/7/17,51.25,51.41,50.91,51.165001,50.22604,2050400
11/8/17,51.044998,51.349998,50.935001,51.330002,50.388016,1604000
11/9/17,50.75,51.014999,50.209999,50.939999,50.005161,4190600
11/10/17,50.75,50.93,50.605,50.895,49.960999,2489400
11/13/17,50.584999,51.084999,50.564999,50.98,50.04443,1606000
11/14/17,50.599998,50.790001,50.264999,50.744999,49.813744,2647200
11/15/17,50.32,50.535,49.919998,50.23,49.308201,2778000
11/16/17,50.634998,51.240002,50.630001,51.049999,50.113144,3047000
11/17/17,50.904999,51,50.735001,50.77,49.838287,1988800
11/20/17,50.880001,51.014999,50.77,50.919998,49.985538,1664000
11/21/17,51.279999,51.674999,51.25,51.580002,50.633423,2455000
11/22/17,51.59,51.645,51.424999,51.505001,50.559795,1487800
11/24/17,51.700001,51.775002,51.645,51.73,50.780666,1262600
11/27/17,51.740002,51.880001,51.580002,51.689999,50.741398,1631800
11/28/17,51.895,52.73,51.845001,52.695,51.727966,3337600
11/29/17,52.785,53.025002,52.450001,52.66,51.693596,2995800
11/30/17,53.07,53.974998,53.035,53.529999,52.547634,3761600
12/1/17,53.48,53.685001,51.845001,53.32,52.341499,5500000
12/4/17,54.084999,54.275002,53.185001,53.189999,52.213875,3602800
12/5/17,53.32,53.599998,52.755001,52.825001,51.855576,3983400
12/6/17,52.674999,53.035,52.625,52.830002,51.860485,2044200
12/7/17,52.759998,53.299999,52.715,53.154999,52.179516,2034600
12/8/17,53.535,53.740002,53.419998,53.720001,52.734142,1514400
12/11/17,53.75,54.080002,53.724998,54.060001,53.067921,2195400
12/12/17,54.18,54.459999,54.064999,54.255001,53.259335,1818800
12/13/17,54.349998,54.560001,54.200001,54.215,53.220066,2798600
12/14/17,54.375,54.404999,53.744999,53.775002,52.788143,2553400
12/15/17,54.244999,54.865002,54.209999,54.669998,53.666714,2504800
12/18/17,55.294998,55.505001,55.259998,55.334999,54.319508,2358600
12/19/17,55.465,55.465,54.884998,54.955002,53.946491,4511600
12/20/17,55.365002,55.395,54.73,54.869999,53.863041,4503000
12/21/17,55.115002,55.395,54.959999,55.060001,54.049564,2754000
12/22/17,55.064999,55.080002,54.790001,55.035,54.025013,2635600
12/26/17,54.755001,54.895,54.695,54.814999,53.887875,1137600
12/27/17,54.869999,55.035,54.744999,54.880001,53.951778,1177200
12/28/17,55.060001,55.095001,54.91,55.084999,54.153313,1944600
12/29/17,55.325001,55.330002,54.564999,54.715,53.78957,2988000
1/2/18,55.080002,55.455002,54.889999,55.455002,54.517056,3844800
1/3/18,55.535,56.200001,55.514999,56.119999,55.170807,2248600
1/4/18,56.43,56.830002,56.384998,56.619999,55.66235,2775000
1/5/18,56.98,57.400002,56.735001,57.330002,56.36034,2739400
1/8/18,57.285,57.619999,57.150002,57.544998,56.571709,1928800
1/9/18,57.744999,58.099998,57.619999,57.805,56.827305,2601400
1/10/18,57.435001,57.744999,57.115002,57.619999,56.645428,2902000
1/11/18,57.875,58.435001,57.799999,58.424999,57.436817,3338600
1/12/18,58.580002,59.285,58.514999,59.200001,58.198708,3018600
1/16/18,59.805,60.125,58.455002,58.790001,57.795643,4891000
1/17/18,59.23,60.09,58.900002,59.924999,58.911442,3355400
1/18/18,59.834999,60.049999,59.465,59.715,58.705006,2866600
1/19/18,59.965,60.235001,59.700001,60.235001,59.216209,3124600
1/22/18,60.095001,61.209999,60.095001,61.200001,60.164883,3184400
1/23/18,61.224998,61.610001,61.080002,61.459999,60.420483,2616200
1/24/18,61.785,62.07,60.834999,61.424999,60.386082,3677600
1/25/18,61.825001,61.865002,61.060001,61.450001,60.410656,3076200
1/26/18,61.855,62.860001,61.73,62.855,61.791885,2698800
1/29/18,62.57,62.790001,61.959999,62.014999,60.966091,3708800
1/30/18,61.084999,61.415001,60.509998,60.705002,59.678253,4949600
1/31/18,61.16,61.41,60.285,60.825001,59.796227,3197200
2/1/18,60.400002,61.299999,60.275002,60.665001,59.638931,2766600
2/2/18,59.994999,60.060001,57.994999,58.029999,57.048496,7279200
2/5/18,57.105,58.16,52.860001,53.314999,52.413246,14751400
2/6/18,51.529999,55.435001,51.025002,55.244999,54.310604,16333600
2/7/18,54.93,56.560001,54.605,54.605,53.681431,8534000
2/8/18,54.75,54.805,50.535,50.57,49.71468,13738200
2/9/18,51.825001,52.845001,48.674999,52.105,51.223713,18101200
2/12/18,52.945,54.209999,52.189999,53.52,52.614777,8239800
2/13/18,52.994999,54.064999,52.740002,53.825001,52.914623,4517000
2/14/18,53.200001,55.435001,53.16,55.285,54.349926,6141200
2/15/18,56.049999,56.669998,54.924999,56.654999,55.696758,5085400
2/16/18,56.375,57.619999,56.360001,56.689999,55.731167,5958800
2/20/18,56.23,56.93,55.605,56.009998,55.06266,4565800
2/21/18,56.165001,57.325001,55.384998,55.389999,54.453148,5100000
2/22/18,55.889999,56.634998,55.25,55.514999,54.576042,4839800
2/23/18,56.139999,57.314999,55.924999,57.305,56.335762,3832400
2/26/18,57.814999,58.695,57.560001,58.645,57.653095,4167600
2/27/18,58.735001,59.080002,57.154999,57.165001,56.198128,5611200
2/28/18,57.705002,57.904999,55.869999,55.915001,54.969273,5219400
3/1/18,55.939999,56.625,53.525002,54.400002,53.479904,10595000
3/2/18,53.575001,55.185001,53.189999,54.955002,54.025513,11050400
3/5/18,54.369999,56.474998,54.330002,56.205002,55.254368,6678600
3/6/18,56.625,56.685001,55.77,56.485001,55.529629,5012200
3/7/18,55.459999,56.59,55.369999,56.419998,55.465729,5285400
3/8/18,56.740002,57.014999,56.275002,56.950001,55.986771,5018800
3/9/18,57.625,58.93,57.474998,58.904999,57.908703,4897400
3/12/18,59.095001,59.380001,58.619999,58.794998,57.800556,3686200
3/13/18,59.365002,59.580002,57.75,58.044998,57.063248,8638600
3/14/18,58.490002,58.564999,57.169998,57.43,56.458649,8621200
3/15/18,57.669998,57.959999,57.060001,57.310001,56.340679,5501200
3/16/18,57.505001,57.895,57.389999,57.415001,56.443905,4549400
3/19/18,57.049999,57.064999,55.080002,55.875,54.929955,8771200
3/20/18,56.035,56.330002,55.73,56.049999,55.10199,4887000
3/21/18,55.945,56.889999,55.625,55.720001,54.855862,6432000
3/22/18,54.685001,55.060001,52.82,52.955002,52.133743,8875000
3/23/18,53.150002,53.285,50.599998,50.674999,49.889103,10686800
3/26/18,52.310001,53.560001,51.215,53.474998,52.645679,9951000
3/27/18,53.860001,54.099998,50.900002,51.580002,50.780071,11404600
3/28/18,51.645,52.375,50.794998,51.32,50.524109,11191800
3/29/18,51.799999,53.41,51.465,52.740002,51.922081,5297600
4/2/18,52.355,52.584999,49.209999,50.360001,49.578991,6818200
4/3/18,50.865002,51.810001,50.075001,51.610001,50.809608,5844400
4/4/18,50,53.02,49.945,52.77,51.951611,8171400
4/5/18,53.5,53.915001,52.985001,53.529999,52.699825,4602800
4/6/18,52.650002,53.305,50.439999,51.165001,50.37151,7599200
4/9/18,51.825001,53.139999,51.450001,51.584999,50.784992,5290800
4/10/18,52.924999,53.619999,52.395,53.25,52.424171,5371800
4/11/18,52.575001,53.455002,52.57,52.720001,51.902393,4517000
4/12/18,53.294998,53.990002,53.215,53.535,52.704754,4318800
4/13/18,54.18,54.205002,52.77,53.25,52.424171,4884800
4/16/18,53.950001,54.455002,53.599998,54.105,53.265911,3638800
4/17/18,54.93,55.529999,54.689999,55.244999,54.388229,3983200
4/18/18,55.485001,55.700001,55.134998,55.334999,54.476841,3005600
4/19/18,54.985001,55.105,54.23,54.689999,53.841843,5005400
4/20/18,54.685001,54.77,53.365002,53.790001,52.955795,3483600
4/23/18,54.049999,54.285,53.264999,53.755001,52.921337,3449200
4/24/18,54.220001,54.305,51.615002,52.325001,51.513512,7995600
4/25/18,52.244999,52.75,51.445,52.555,51.739956,5798800
4/26/18,53.014999,53.974998,52.805,53.595001,52.763821,4293800
4/27/18,53.869999,54.02,53.279999,53.715,52.881962,3735200
4/30/18,53.985001,54.224998,52.84,52.845001,52.025448,5037000
5/1/18,52.650002,53.099998,51.93,53.075001,52.251884,4669000
5/2/18,52.91,53.330002,52.154999,52.334999,51.523357,3982400
5/3/18,51.945,52.380001,50.674999,52.095001,51.287083,7615600
5/4/18,51.654999,53.744999,51.525002,53.439999,52.611217,4357000
5/7/18,53.779999,54.23,53.474998,53.755001,52.921337,4020800
5/8/18,53.599998,53.945,53.080002,53.77,52.936104,4637600
5/9/18,54.09,54.965,53.860001,54.830002,53.979664,3967400
5/10/18,55.169998,55.98,55.110001,55.830002,54.964161,2785600
5/11/18,55.895,56.299999,55.674999,56.060001,55.190594,2179400
5/14/18,56.375,56.66,55.98,56.189999,55.318581,2282000
5/15/18,55.645,55.654999,55.014999,55.419998,54.560509,5871800
5/16/18,55.435001,56.115002,55.435001,55.904999,55.037991,3056800
5/17/18,55.75,56.294998,55.439999,55.805,54.939545,2465400
5/18/18,55.634998,55.799999,55.349998,55.535,54.673737,3828400
5/21/18,56.185001,56.595001,56.035,56.330002,55.456413,3099400
5/22/18,56.580002,56.705002,55.880001,56.009998,55.141369,3617800
5/23/18,55.43,56.34,55.360001,56.334999,55.461323,3699200
5/24/18,56.119999,56.25,55.255001,56.105,55.234894,3192400
5/25/18,55.834999,56.095001,55.575001,55.814999,54.94939,3938400
5/29/18,55.02,55.384998,53.994999,54.575001,53.728619,8860600
5/30/18,55.139999,56.169998,55.084999,55.955002,55.087227,2526400
5/31/18,55.764999,55.889999,54.985001,55.174999,54.319321,6827800
6/1/18,55.865002,56.5,55.84,56.334999,55.461323,3390400
6/4/18,56.720001,56.990002,56.605,56.880001,55.997875,3295800
6/5/18,56.915001,57.125,56.57,57.02,56.135704,3088200
6/6/18,57.220001,57.950001,56.939999,57.939999,57.041428,2534400
6/7/18,58.110001,58.255001,57.455002,57.869999,56.972519,3597000
6/8/18,57.645,58.240002,57.580002,58.220001,57.317093,1620000
6/11/18,58.285,58.709999,58.255001,58.360001,57.454929,1935200
6/12/18,58.57,58.674999,58.200001,58.544998,57.637051,2236400
6/13/18,58.615002,58.735001,58.035,58.084999,57.184193,3332400
6/14/18,58.514999,58.665001,58.125,58.419998,57.513992,3243400
6/15/18,58.044998,58.400002,57.505001,58.259998,57.356476,2649200
6/18/18,57.549999,58.07,57.32,58.014999,57.115273,3254800
6/19/18,56.935001,57.66,56.720001,57.564999,56.672253,3829000
6/20/18,57.794998,57.959999,57.494999,57.665001,56.864056,2403200
6/21/18,57.619999,57.625,56.674999,56.919998,56.129395,4592000
6/22/18,57.509998,57.544998,57.009998,57.099998,56.306892,2747000
6/25/18,56.555,56.630001,54.764999,55.549999,54.778427,10688000
6/26/18,55.794998,56.18,55.465,55.775002,55.000305,3079400
6/27/18,56.049999,56.720001,54.805,54.834999,54.073353,5389800
6/28/18,54.805,55.825001,54.485001,55.485001,54.714329,8165800
6/29/18,55.974998,56.599998,55.59,55.645,54.872105,3919400
7/2/18,54.900002,55.945,54.785,55.904999,55.128502,4752600
7/3/18,56.27,56.305,55.264999,55.43,54.660091,2782200
7/5/18,55.955002,56.375,55.470001,56.349998,55.567314,4535800
7/6/18,56.360001,57.465,56.18,57.244999,56.449886,3138400
7/9/18,57.764999,58.330002,57.75,58.305,57.495163,2174400
7/10/18,58.540001,58.779999,58.389999,58.685001,57.869888,2293400
7/11/18,58,58.355,57.73,57.875,57.071136,4665600
7/12/18,58.450001,58.924999,58.169998,58.880001,58.062176,2689400
7/13/18,58.84,59.139999,58.605,58.970001,58.150925,1692800
7/16/18,59.009998,59.07,58.674999,58.860001,58.042458,2073400
7/17/18,58.514999,59.555,58.490002,59.380001,58.555237,2215800
7/18/18,59.380001,59.645,59.189999,59.599998,58.772171,1523000
7/19/18,59.279999,59.43,58.904999,59.154999,58.333355,1753800
7/20/18,59.044998,59.32,58.915001,59.009998,58.190365,2246600
7/23/18,58.875,59.299999,58.724998,59.220001,58.397449,1006000
7/24/18,59.849998,60.195,59.384998,59.77,58.939808,2935200
7/25/18,59.68,60.959999,59.650002,60.860001,60.014671,3507600
7/26/18,60.43,60.84,60.404999,60.490002,59.649822,1443400
7/27/18,60.669998,60.695,59.235001,59.685001,58.855995,4527800
7/30/18,59.715,59.779999,58.790001,59.014999,58.195301,4898600
7/31/18,59.439999,59.915001,59.23,59.59,58.762306,2343600
8/1/18,59.68,59.955002,59.115002,59.445,58.619328,2429400
8/2/18,58.825001,60.134998,58.695,60.005001,59.171551,1923000
8/3/18,60.115002,60.584999,60.040001,60.584999,59.743488,1999800
8/6/18,60.564999,61.150002,60.389999,61.02,60.172451,2276800
8/7/18,61.32,61.59,61.255001,61.375,60.522518,2702400
8/8/18,61.310001,61.529999,61.119999,61.32,60.468281,2044400
8/9/18,61.349998,61.549999,61.09,61.154999,60.305576,1384600
8/10/18,60.419998,60.705002,59.985001,60.305,59.467384,3825200
8/13/18,60.455002,60.75,59.73,59.834999,59.003918,2930800
8/14/18,60.224998,60.73,60.02,60.619999,59.778008,1801800
8/15/18,59.965,60.02,59.014999,59.705002,58.875717,4018800
8/16/18,60.389999,61.09,60.389999,60.68,59.837173,2948800
8/17/18,60.529999,61.299999,60.369999,61.049999,60.202038,2504600
8/20/18,61.34,61.48,61.080002,61.345001,60.492939,2011600
8/21/18,61.599998,62.040001,61.535,61.59,60.734539,1657000
8/22/18,61.419998,61.799999,61.294998,61.544998,60.690163,1414600
8/23/18,61.445,61.865002,61.215,61.355,60.502796,1671000
8/24/18,61.630001,62.165001,61.619999,62.09,61.227585,2684600
8/27/18,62.650002,63.119999,62.595001,63.044998,62.169327,3085800
8/28/18,63.299999,63.34,62.904999,63.119999,62.243282,1011800
8/29/18,63.235001,63.915001,63.115002,63.810001,62.923695,1584600
8/30/18,63.535,63.73,62.974998,63.25,62.371479,2450000
8/31/18,63.049999,63.48,62.825001,63.255001,62.376408,1571600
9/4/18,63.060001,63.205002,62.540001,63.07,62.193981,2086400
9/5/18,62.849998,62.950001,62.195,62.669998,61.79953,3800600
9/6/18,62.73,62.869999,61.790001,62.314999,61.449459,3226800
9/7/18,61.775002,62.52,61.68,62.040001,61.17828,2566200
9/10/18,62.529999,62.654999,62.16,62.25,61.385368,1420800
9/11/18,61.950001,62.875,61.77,62.700001,61.829117,2704600
9/12/18,62.674999,62.965,62.299999,62.720001,61.848839,2678600
9/13/18,63.18,63.505001,63.064999,63.404999,62.524323,2086600
9/14/18,63.514999,63.595001,63.044998,63.439999,62.558834,2383200
9/17/18,63.419998,63.419998,62.610001,62.75,61.878426,1620800
9/18/18,62.830002,63.715,62.830002,63.424999,62.544048,2987800
9/19/18,63.424999,63.759998,63.384998,63.555,62.672241,1924600
9/20/18,64.144997,64.724998,64.099998,64.544998,63.648479,3352400
9/21/18,64.949997,64.989998,64.370003,64.464996,63.569588,1598200
9/24/18,64.160004,64.220001,63.720001,64.040001,63.150501,2078600
9/25/18,64.235001,64.275002,63.775002,63.884998,62.997654,1613600
9/26/18,63.895,64.470001,63.224998,63.424999,62.602844,2038400
9/27/18,63.665001,64.300003,63.52,63.779999,62.953239,1231000
9/28/18,63.474998,64.019997,63.450001,63.759998,62.933498,1630400
10/1/18,64.389999,64.745003,63.895,64.205002,63.372738,2879400
10/2/18,64.114998,64.495003,63.959999,64.135002,63.303646,1616800
10/3/18,64.635002,64.870003,64.040001,64.230003,63.397411,2809600
10/4/18,63.935001,63.974998,62.400002,63.215,62.395569,5948200
10/5/18,63.27,63.535,61.744999,62.514999,61.704636,5762600
10/8/18,62.110001,62.625,61.450001,62.43,61.620743,3789000
10/9/18,62.235001,62.900002,62,62.285,61.477619,3638000
10/10/18,62.009998,62.025002,58.145,58.285,57.529472,6613600
10/11/18,57.805,58.544998,54.974998,55.73,55.007587,13219800
10/12/18,57.695,57.735001,55.805,57.299999,56.557236,7778600
10/15/18,57.080002,57.689999,56.564999,56.669998,55.935406,5680400
10/16/18,57.509998,59.279999,57.32,59.095001,58.328976,3838800
10/17/18,59.09,59.395,57.889999,59.095001,58.328976,7229000
10/18/18,58.654999,58.935001,56.775002,57.415001,56.67075,6263200
10/19/18,57.705002,58.575001,56.924999,57.305,56.56218,4211000
10/22/18,57.615002,57.77,56.540001,56.790001,56.053852,5623200
10/23/18,55.07,56.709999,54.145,56.189999,55.461628,9033200
10/24/18,56.110001,56.264999,52.540001,52.805,52.120506,6939600
10/25/18,53.580002,55.360001,53.145,54.674999,53.966267,5834000
10/26/18,52.970001,54.139999,51.525002,52.735001,52.051414,11204200
10/29/18,54.130001,54.674999,50.564999,52.150002,51.473991,8678200
10/30/18,52.075001,53.82,51.880001,53.674999,52.979225,4871000
10/31/18,54.845001,55.855,54.634998,54.825001,54.114326,5056400
11/1/18,55.220001,56.060001,54.715,55.924999,55.200062,3231000
11/2/18,56.5,56.654999,54.365002,55.314999,54.597977,6645000
11/5/18,55.509998,56.150002,55.09,55.900002,55.175385,2674600
11/6/18,55.875,56.669998,55.860001,56.595001,55.861378,2449200
11/7/18,57.584999,59.064999,57.415001,58.985001,58.220402,4275000
11/8/18,58.66,59.09,58.264999,58.77,58.008186,3516000
11/9/18,58.174999,58.235001,56.98,57.695,56.947117,3546200
11/12/18,57.380001,57.5,55.244999,55.435001,54.716419,4992200
11/13/18,55.669998,56.580002,54.924999,55.259998,54.543678,3457600
11/14/18,56.095001,56.27,53.785,54.455002,53.749119,5752600
11/15/18,53.91,55.825001,53.200001,55.599998,54.879272,5985600
11/16/18,55.115002,56.299999,54.895,55.889999,55.165516,4211400
11/19/18,55.630001,55.73,53.599998,54,53.300022,3654600
11/20/18,52.490002,53.139999,51.575001,52.005001,51.330879,8175000
11/21/18,52.650002,53.154999,52.330002,52.330002,51.651669,2995400
11/23/18,51.59,52.23,51.549999,51.68,51.010086,1582600
11/26/18,52.619999,53.294998,52.439999,53.27,52.579483,3995000
11/27/18,52.825001,53.619999,52.580002,53.619999,52.924942,3261400
11/28/18,54.110001,56.099998,53.695,56.035,55.308636,5286200
11/29/18,55.744999,56.5,55.235001,55.849998,55.12603,6025600
11/30/18,55.77,56.794998,55.66,56.549999,55.816963,3522200
12/3/18,58.455002,58.48,57.285,57.990002,57.238297,5615400
12/4/18,57.630001,57.814999,54.095001,54.305,53.601063,8592800
12/6/18,52.485001,54.139999,51.080002,54.139999,53.438206,11259200
12/7/18,53.880001,54.599998,51.165001,51.555,50.886711,7970200
12/10/18,51.445,52.130001,49.595001,51.689999,51.019955,7999000
12/11/18,53.119999,53.189999,51.099998,51.735001,51.064377,6502400
12/12/18,53.064999,53.625,52.244999,52.264999,51.587502,6234400
12/13/18,52.650002,53.035,51.735001,52.224998,51.548027,6030000
12/14/18,51.23,51.66,50.014999,50.255001,49.603561,6223400
12/17/18,49.84,50.32,47.59,48.23,47.604809,7564400
12/18/18,48.965,49.244999,47.509998,48.169998,47.545589,5065600
12/19/18,48.205002,49.740002,45.974998,46.705002,46.099575,9427400
12/20/18,46.18,46.814999,44.23,45.209999,44.623959,10922200
12/21/18,45.490002,46.605,43.055,43.294998,42.733784,10920000
12/24/18,42.695,43.119999,40.904999,40.904999,40.37476,6883200
12/26/18,41.470001,44.970001,40.695,44.915001,44.45668,7845400
12/27/18,43.715,45.799999,42.369999,45.799999,45.332645,7256400
12/28/18,46.25,46.900002,45.099998,45.575001,45.109943,7669600
12/31/18,46.215,46.43,45.490002,46.41,45.936424,6122200
1/2/19,44.945,46.834999,44.884998,46.465,45.99086,7032400
1/3/19,45.73,45.814999,44.014999,44.169998,43.719276,9429800
1/4/19,45.445,47.424999,45.285,47.215,46.733215,7039200
1/7/19,47.285,48.505001,46.904999,47.900002,47.411217,5101200
